고유 ID,주문 Id,주문 날짜,배송 날짜,배송 형태,고객번호,고객 이름,세그먼트,국가,지역,시도,시군구,제품 코드,범주,하위 범주,매출,수량,수익,할인율
1522,IN-2020-16215,2020-11-14,2020-11-20,일반 배송,JJ-17110,노홍익,소비자,대한민국,제주,제주특별자치도,제주시,OFF-FA-10001184,사무용품,파스너,42075,5,1989,0.00 
1523,IN-2020-16215,2020-11-14,2020-11-20,일반 배송,JJ-17110,노홍익,소비자,대한민국,제주,제주특별자치도,제주시,FUR-FU-10001942,가구,가구류,355908.6,3,106763.4,0.00 
1524,IN-2020-16215,2020-11-14,2020-11-20,일반 배송,JJ-17110,노홍익,소비자,대한민국,제주,제주특별자치도,제주시,FUR-BO-10004541,가구,책장,372218.4,1,63250.2,0.00 
1525,ID-2020-43858,2020-11-15,2020-11-19,일반 배송,CN-11770,류설주,소비자,대한민국,충청,충청남도,예산군,TEC-PH-10001921,사무기기,전화기,346682.7,3,-25107.3,0.17 
1526,ID-2020-43858,2020-11-15,2020-11-19,일반 배송,CN-11770,류설주,소비자,대한민국,충청,충청남도,예산군,FUR-CH-10002224,가구,의자,197870.004,2,-62352.396,0.27 
1527,ID-2020-43858,2020-11-15,2020-11-19,일반 배송,CN-11770,류설주,소비자,대한민국,충청,충청남도,예산군,OFF-SU-10001869,사무용품,일반 사무용품,58440.798,3,-10592.802,0.17 
1528,IN-2020-56878,2020-11-15,2020-11-22,일반 배송,DG-14110,원현승,소비자,대한민국,대경권,대구광역시,북구,TEC-CO-10004507,사무기기,복사기,543917.754,3,210500.154,0.07 
1529,IN-2020-56878,2020-11-15,2020-11-22,일반 배송,DG-14110,원현승,소비자,대한민국,대경권,대구광역시,북구,OFF-LA-10001731,사무용품,라벨,11417.472,2,-5840.928,0.47 
1530,IN-2020-56878,2020-11-15,2020-11-22,일반 배송,DG-14110,원현승,소비자,대한민국,대경권,대구광역시,북구,OFF-LA-10004756,사무용품,라벨,17418.132,3,-2043.468,0.47 
1531,IN-2020-56878,2020-11-15,2020-11-22,일반 배송,DG-14110,원현승,소비자,대한민국,대경권,대구광역시,북구,FUR-BO-10000210,가구,책장,1383969.456,4,342223.056,0.07 
1532,ID-2020-73482,2020-11-15,2020-11-17,빠른 배송,GN-18730,최유인,소비자,대한민국,부울경,경상남도,거창군,FUR-FU-10001452,가구,가구류,65226.96,2,-9865.44,0.27 
1533,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,OFF-FA-10000974,사무용품,파스너,85741.2,6,34149.6,0.00 
1534,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,TEC-AC-10000860,사무기기,악세사리,168728.4,3,20196,0.00 
1535,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,FUR-BO-10004852,가구,책장,1334129.4,3,493608.6,0.00 
1536,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,OFF-ST-10001214,사무용품,수납용품,34425,3,16799.4,0.00 
1537,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,TEC-PH-10000499,사무기기,전화기,4588806.6,7,688224.6,0.00 
1538,IN-2020-40155,2020-11-15,2020-11-21,일반 배송,GG-12700,한우빈,홈 오피스,대한민국,수도권,경기도,수원시,TEC-AC-10003408,사무기기,악세사리,86659.2,1,25979.4,0.00 
1539,ID-2020-41919,2020-11-16,2020-11-18,빠른 배송,GG-20635,배인영,기업 고객,대한민국,수도권,경기도,동두천시,OFF-EN-10002258,사무용품,봉투,45676.62,2,-4996.98,0.45 
1540,ID-2020-63402,2020-11-16,2020-11-22,일반 배송,CB-16420,조다혜,기업 고객,대한민국,충청,충청북도,음성군,OFF-LA-10004114,사무용품,라벨,14498.892,3,-4962.708,0.47 
1541,ID-2020-58229,2020-11-16,2020-11-20,일반 배송,JN-19360,주재규,소비자,대한민국,호남,전라남도,화순군,FUR-BO-10004707,가구,책장,2446341.48,11,-1508708.52,0.40 
1542,ID-2020-58229,2020-11-16,2020-11-20,일반 배송,JN-19360,주재규,소비자,대한민국,호남,전라남도,화순군,TEC-MA-10002538,사무기기,전산기기,212608.8,4,-24847.2,0.40 
1543,IN-2020-81210,2020-11-16,2020-11-21,일반 배송,US-12460,진태진,소비자,대한민국,부울경,울산광역시,중구,TEC-PH-10003511,사무기기,전화기,508082.4,4,25336.8,0.00 
1544,ID-2020-37306,2020-11-17,2020-11-24,일반 배송,GB-13630,심소연,소비자,대한민국,대경권,경상북도,경주시,OFF-EN-10004892,사무용품,봉투,45783.414,3,-5257.386,0.47 
1545,ID-2020-37306,2020-11-17,2020-11-24,일반 배송,GB-13630,심소연,소비자,대한민국,대경권,경상북도,경주시,OFF-EN-10002540,사무용품,봉투,21796.992,3,-5834.808,0.47 
1546,ID-2020-37306,2020-11-17,2020-11-24,일반 배송,GB-13630,심소연,소비자,대한민국,대경권,경상북도,경주시,OFF-LA-10001312,사무용품,라벨,18683.136,4,-9224.064,0.47 
1547,ID-2020-22116,2020-11-17,2020-11-21,일반 배송,GB-21865,오준탁,소비자,대한민국,대경권,경상북도,안동시,OFF-AR-10002060,사무용품,필기구,12228.372,2,-6743.628,0.47 
1548,IN-2020-15984,2020-11-17,2020-11-17,당일 배송,SE-20410,윤규화,소비자,대한민국,수도권,서울특별시,강동구,FUR-BO-10002510,가구,책장,344433.6,2,65422.8,0.00 
1549,IN-2020-14332,2020-11-17,2020-11-20,특급 배송,SE-10840,지호경,소비자,대한민국,수도권,서울특별시,강북구,FUR-BO-10000175,가구,책장,199169.28,2,19914.48,0.20 
1550,IN-2020-62737,2020-11-17,2020-11-23,일반 배송,BS-18925,현한나,홈 오피스,대한민국,부울경,부산광역시,해운대구,FUR-BO-10000610,가구,책장,255204,2,125031.6,0.00 
1551,IN-2020-62737,2020-11-17,2020-11-23,일반 배송,BS-18925,현한나,홈 오피스,대한민국,부울경,부산광역시,해운대구,FUR-BO-10002300,가구,책장,873936,5,130968,0.00 
1552,IN-2020-62737,2020-11-17,2020-11-23,일반 배송,BS-18925,현한나,홈 오피스,대한민국,부울경,부산광역시,해운대구,FUR-BO-10001749,가구,책장,2104668,5,126225,0.00 
1553,IN-2020-58544,2020-11-18,2020-11-24,일반 배송,BS-10135,노회창,홈 오피스,대한민국,부울경,부산광역시,동구,OFF-SU-10003221,사무용품,일반 사무용품,94248,2,5630.4,0.00 
1554,IN-2020-58544,2020-11-18,2020-11-24,일반 배송,BS-10135,노회창,홈 오피스,대한민국,부울경,부산광역시,동구,OFF-PA-10000344,사무용품,종이,64627.2,3,32313.6,0.00 
1555,IN-2020-54190,2020-11-19,2020-11-26,일반 배송,GG-20200,문제원,소비자,대한민국,수도권,경기도,화성시,OFF-PA-10000383,사무용품,종이,63648,2,3182.4,0.00 
1556,IN-2020-54190,2020-11-19,2020-11-26,일반 배송,GG-20200,문제원,소비자,대한민국,수도권,경기도,화성시,FUR-TA-10001113,가구,탁자,1141578.9,5,260910.9,0.30 
1557,ID-2020-84941,2020-11-19,2020-11-22,특급 배송,SE-16600,안보규,기업 고객,대한민국,수도권,서울특별시,성북구,OFF-PA-10003808,사무용품,종이,76451.04,4,-16572.96,0.40 
1558,ID-2020-84941,2020-11-19,2020-11-22,특급 배송,SE-16600,안보규,기업 고객,대한민국,수도권,서울특별시,성북구,OFF-AP-10000977,사무용품,가전,65435.04,2,-32729.76,0.40 
1559,ID-2020-84941,2020-11-19,2020-11-22,특급 배송,SE-16600,안보규,기업 고객,대한민국,수도권,서울특별시,성북구,TEC-PH-10004211,사무기기,전화기,223477.92,4,-59633.28,0.40 
1560,IN-2020-64361,2020-11-19,2020-11-21,빠른 배송,SE-21700,조준희,홈 오피스,대한민국,수도권,서울특별시,서초구,FUR-CH-10002468,가구,의자,950405.4,7,246972.6,0.00 
1561,IN-2020-15599,2020-11-19,2020-11-25,일반 배송,IC-16090,장재선,소비자,대한민국,수도권,인천광역시,동구,OFF-AP-10001076,사무용품,가전,304592.4,7,45624.6,0.00 
1562,IN-2020-22396,2020-11-20,2020-11-21,특급 배송,GG-21490,주경민,소비자,대한민국,수도권,경기도,포천시,TEC-CO-10001630,사무기기,복사기,270123.336,2,107453.736,0.07 
1563,IN-2020-22396,2020-11-20,2020-11-21,특급 배송,GG-21490,주경민,소비자,대한민국,수도권,경기도,포천시,TEC-MA-10000087,사무기기,전산기기,97452.126,3,36313.326,0.17 
1564,IN-2020-22396,2020-11-20,2020-11-21,특급 배송,GG-21490,주경민,소비자,대한민국,수도권,경기도,포천시,OFF-ST-10004802,사무용품,수납용품,479514.24,4,40343.04,0.17 
1565,IN-2020-22396,2020-11-20,2020-11-21,특급 배송,GG-21490,주경민,소비자,대한민국,수도권,경기도,포천시,FUR-CH-10001664,가구,의자,844532.766,7,-57891.834,0.27 
1566,IN-2020-86817,2020-11-21,2020-11-25,일반 배송,JN-10990,김유인,기업 고객,대한민국,호남,전라남도,진도군,OFF-FA-10004269,사무용품,파스너,17136,2,3733.2,0.00 
1567,IN-2020-70850,2020-11-22,2020-11-27,일반 배송,GG-13675,전용주,홈 오피스,대한민국,수도권,경기도,이천시,TEC-PH-10003002,사무기기,전화기,1993253.4,3,318913.2,0.00 
1568,IN-2020-70850,2020-11-22,2020-11-27,일반 배송,GG-13675,전용주,홈 오피스,대한민국,수도권,경기도,이천시,TEC-AC-10000742,사무기기,악세사리,342873,9,102724.2,0.00 
1569,IN-2020-70850,2020-11-22,2020-11-27,일반 배송,GG-13675,전용주,홈 오피스,대한민국,수도권,경기도,이천시,OFF-SU-10000866,사무용품,일반 사무용품,117412.2,3,14045.4,0.00 
1570,ID-2020-13884,2020-11-23,2020-11-30,일반 배송,CN-15745,권담비,소비자,대한민국,충청,충청남도,공주시,OFF-AR-10000578,사무용품,필기구,45078.084,2,-12388.716,0.27 
1571,ID-2020-13884,2020-11-23,2020-11-30,일반 배송,CN-15745,권담비,소비자,대한민국,충청,충청남도,공주시,OFF-SU-10004077,사무용품,일반 사무용품,34414.596,2,-3896.604,0.47 
1572,IN-2020-77913,2020-11-23,2020-11-23,당일 배송,IC-14680,남채리,소비자,대한민국,수도권,인천광역시,옹진군,TEC-AC-10001090,사무기기,악세사리,51150.96,2,3353.76,0.40 
1573,IN-2020-77913,2020-11-23,2020-11-23,당일 배송,IC-14680,남채리,소비자,대한민국,수도권,인천광역시,옹진군,FUR-FU-10000514,가구,가구류,92754.72,3,4626.72,0.40 
1574,IN-2020-56346,2020-11-23,2020-11-26,특급 배송,SE-18400,손민,소비자,대한민국,수도권,서울특별시,강남구,FUR-FU-10000921,가구,가구류,222615,5,19890,0.00 
1575,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-AR-10001336,사무용품,필기구,17781.048,2,-2231.352,0.27 
1576,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-LA-10004919,사무용품,라벨,27830.088,4,-9991.512,0.47 
1577,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-LA-10000477,사무용품,라벨,10898.496,3,-8471.304,0.47 
1578,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-EN-10002784,사무용품,봉투,97632.36,7,-3684.24,0.47 
1579,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-LA-10004918,사무용품,라벨,7103.484,2,-5014.116,0.47 
1580,ID-2020-43480,2020-11-23,2020-11-25,빠른 배송,GG-17980,손호준,기업 고객,대한민국,수도권,경기도,수원시,OFF-EN-10003537,사무용품,봉투,29614.068,2,-9553.932,0.47 
1581,IN-2020-32371,2020-11-23,2020-11-23,당일 배송,DJ-15955,신초롱,소비자,대한민국,충청,대전광역시,서구,OFF-LA-10004745,사무용품,라벨,9547.2,1,4651.2,0.00 
1582,IN-2020-32371,2020-11-23,2020-11-23,당일 배송,DJ-15955,신초롱,소비자,대한민국,충청,대전광역시,서구,FUR-BO-10003945,가구,책장,338925.6,2,152510.4,0.00 
1583,IN-2020-80237,2020-11-23,2020-11-25,빠른 배송,GN-15220,현유희,기업 고객,대한민국,부울경,경상남도,의령군,TEC-AC-10001720,사무기기,악세사리,233355.6,2,34945.2,0.00 
1584,ID-2020-19505,2020-11-24,2020-11-30,일반 배송,GG-14005,문승민,홈 오피스,대한민국,수도권,경기도,평택시,OFF-EN-10004958,사무용품,봉투,149940,5,47889,0.00 
1585,ID-2020-45804,2020-11-24,2020-11-29,일반 배송,CN-18820,반미애,소비자,대한민국,충청,충청남도,공주시,OFF-SU-10003221,사무용품,일반 사무용품,99902.88,4,-77332.32,0.47 
1586,ID-2020-45804,2020-11-24,2020-11-29,일반 배송,CN-18820,반미애,소비자,대한민국,충청,충청남도,공주시,FUR-CH-10001138,가구,의자,255412.692,2,48923.892,0.27 
1587,ID-2020-74175,2020-11-24,2020-11-26,빠른 배송,CN-11140,오선주,소비자,대한민국,충청,충청남도,보령시,TEC-MA-10004553,사무기기,전산기기,483323.94,5,-5970.06,0.17 
1588,IN-2020-61176,2020-11-24,2020-11-26,빠른 배송,DG-20770,최재현,기업 고객,대한민국,대경권,대구광역시,달서구,OFF-EN-10000383,사무용품,봉투,30600,5,6426,0.00 
1589,ID-2020-56535,2020-11-25,2020-11-30,일반 배송,SE-19780,배나리,소비자,대한민국,수도권,서울특별시,송파구,FUR-CH-10001832,가구,의자,880765.002,9,-229372.398,0.27 
1590,ID-2020-56535,2020-11-25,2020-11-30,일반 배송,SE-19780,배나리,소비자,대한민국,수도권,서울특별시,송파구,OFF-BI-10001096,사무용품,바인더,25651.98,2,5517.18,0.17 
1591,IN-2020-52279,2020-11-26,2020-11-26,당일 배송,DG-15040,류정태,소비자,대한민국,대경권,대구광역시,중구,TEC-CO-10002040,사무기기,복사기,1363083.12,7,45324.72,0.40 
1592,ID-2020-67301,2020-11-26,2020-12-02,일반 배송,US-18280,민희준,기업 고객,대한민국,부울경,울산광역시,울주군,OFF-PA-10003252,사무용품,종이,56016.36,2,-6224.04,0.10 
1593,ID-2020-67301,2020-11-26,2020-12-02,일반 배송,US-18280,민희준,기업 고객,대한민국,부울경,울산광역시,울주군,OFF-LA-10003644,사무용품,라벨,49930.02,7,6019.02,0.10 
1594,ID-2020-67301,2020-11-26,2020-12-02,일반 배송,US-18280,민희준,기업 고객,대한민국,부울경,울산광역시,울주군,OFF-ST-10001755,사무용품,수납용품,728708.4,4,283294.8,0.10 
1595,IN-2020-33393,2020-11-26,2020-11-26,당일 배송,DJ-21385,박연,홈 오피스,대한민국,충청,대전광역시,동구,FUR-CH-10000117,가구,의자,146512.8,2,12974.4,0.10 
1596,IN-2020-12134,2020-11-26,2020-11-28,빠른 배송,GB-19585,배승지,소비자,대한민국,대경권,경상북도,포항시,TEC-AC-10001438,사무기기,악세사리,75349.44,2,5826.24,0.10 
1597,ID-2020-11126,2020-11-26,2020-11-30,일반 배송,CN-10720,백다솜,홈 오피스,대한민국,충청,충청남도,논산시,OFF-ST-10004857,사무용품,수납용품,56827.872,6,-12940.128,0.47 
1598,ID-2020-11126,2020-11-26,2020-11-30,일반 배송,CN-10720,백다솜,홈 오피스,대한민국,충청,충청남도,논산시,OFF-ST-10004015,사무용품,수납용품,52416.576,2,1926.576,0.47 
1599,ID-2020-11126,2020-11-26,2020-11-30,일반 배송,CN-10720,백다솜,홈 오피스,대한민국,충청,충청남도,논산시,OFF-SU-10004766,사무용품,일반 사무용품,26159.634,1,-523.566,0.47 
1600,IN-2020-57851,2020-11-26,2020-12-01,일반 배송,GG-15475,봉문주,소비자,대한민국,수도권,경기도,양주시,TEC-AC-10002568,사무기기,악세사리,360039.6,6,161935.2,0.00 
1601,IN-2020-42591,2020-11-26,2020-11-30,일반 배송,SE-17995,소유희,홈 오피스,대한민국,수도권,서울특별시,중랑구,OFF-LA-10000506,사무용품,라벨,40208.4,4,8384.4,0.10 
1602,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,FUR-BO-10000071,가구,책장,557914.5,5,102892.5,0.35 
1603,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,FUR-CH-10004312,가구,의자,217566,6,-2937.6,0.25 
1604,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,OFF-BI-10001032,사무용품,바인더,213282,5,45135,0.15 
1605,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,OFF-SU-10000970,사무용품,일반 사무용품,163856.88,8,-95386.32,0.45 
1606,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,OFF-BI-10002558,사무용품,바인더,20808,2,-1224,0.15 
1607,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,TEC-CO-10000565,사무기기,복사기,255626.28,2,51095.88,0.35 
1608,IN-2020-41394,2020-11-26,2020-12-01,일반 배송,SE-10675,손문희,소비자,대한민국,수도권,서울특별시,동대문구,FUR-BO-10001155,가구,책장,187562.7,2,-83736.9,0.35 
1609,ID-2020-41583,2020-11-26,2020-11-30,일반 배송,SE-21805,양재연,기업 고객,대한민국,수도권,서울특별시,양천구,TEC-MA-10000354,사무기기,전산기기,236810.952,7,-8662.248,0.17 
1610,ID-2020-41583,2020-11-26,2020-11-30,일반 배송,SE-21805,양재연,기업 고객,대한민국,수도권,서울특별시,양천구,OFF-ST-10004183,사무용품,수납용품,360016.65,7,104047.65,0.17 
1611,ID-2020-41583,2020-11-26,2020-11-30,일반 배송,SE-21805,양재연,기업 고객,대한민국,수도권,서울특별시,양천구,TEC-CO-10003353,사무기기,복사기,348582.042,3,-22565.358,0.07 
1612,ID-2020-71648,2020-11-26,2020-11-30,일반 배송,SE-12730,하준모,소비자,대한민국,수도권,서울특별시,동대문구,TEC-CO-10000825,사무기기,복사기,758574,5,37791,0.00 
1613,ID-2020-13240,2020-11-26,2020-12-01,일반 배송,GG-10195,한연경,기업 고객,대한민국,수도권,경기도,고양시,OFF-AP-10001621,사무용품,가전,2165592.6,5,-178367.4,0.15 
1614,ID-2020-13240,2020-11-26,2020-12-01,일반 배송,GG-10195,한연경,기업 고객,대한민국,수도권,경기도,고양시,OFF-FA-10001082,사무용품,파스너,34518.33,7,-27171.27,0.45 
1615,IN-2020-66734,2020-11-27,2020-12-02,일반 배송,BS-16810,손영아,소비자,대한민국,부울경,부산광역시,수영구,OFF-AR-10000539,사무용품,필기구,54345.6,2,3794.4,0.00 
1616,IN-2020-23138,2020-11-28,2020-12-04,일반 배송,JN-16705,송지원,홈 오피스,대한민국,호남,전라남도,담양군,FUR-CH-10002091,가구,의자,334831.32,2,89235.72,0.10 
1617,IN-2020-23138,2020-11-28,2020-12-04,일반 배송,JN-16705,송지원,홈 오피스,대한민국,호남,전라남도,담양군,OFF-ST-10002714,사무용품,수납용품,19718.64,2,6744.24,0.10 
